Date,Open,High,Low,Close,Adj Close,Volume
2018-09-03,27.292208,28.116882,27.097403,28.051949,26.749231,19638560
2018-09-04,28.357141,28.681818,27.467531,28.006493,26.705885,23111007
2018-09-05,28.097403,28.441559,27.857141,27.987013,26.687309,17087521
2018-09-06,27.597403,28.266233,27.532467,27.857141,26.563469,14019616
2018-09-07,27.987013,28.681818,27.668831,27.857141,26.563469,18848066
2018-09-10,28.181818,29.084415,28.129869,28.649349,27.318886,30947436
2018-09-11,28.584415,29.233767,28.376623,29.233767,27.876165,21326092
2018-09-12,29.155844,29.597403,28.285713,28.474026,27.151705,26908350
2018-09-13,28.766233,28.883116,25.662336,27.305195,26.037155,35372122
2018-09-14,26.831167,27.597403,26.831167,26.967531,25.715172,15151762
2018-09-17,26.753246,27.259741,26.428572,26.824675,25.578949,9448212
2018-09-18,26.623377,28.116882,26.344154,27.993505,26.693501,18265046
2018-09-19,27.857141,28.668831,27.649349,28.253246,26.941181,18070977
2018-09-20,28.305195,28.493505,27.935064,28.084415,26.780190,10559692
2018-09-21,28.538961,29.402597,28.318180,29.149349,27.795668,21055853
2018-09-25,29.090908,29.662336,28.896103,29.532467,28.160995,14108488
2018-09-26,29.642857,30.363636,29.285713,30.064936,28.668736,19697989
2018-09-27,29.941559,32.168831,29.759741,31.500000,30.037157,26698802
2018-09-28,31.623377,32.188313,31.181818,31.792208,30.315796,18317915
2018-10-08,28.707792,29.506493,28.610390,28.610390,27.281738,25921994
2018-10-09,28.363636,28.785713,27.168831,27.564936,26.284834,35470756
2018-10-10,27.850649,28.168831,27.025974,27.266233,26.000002,15839925
2018-10-11,26.227272,27.012987,25.259741,25.772726,24.575853,22791380
2018-10-12,26.038961,26.915585,25.714285,26.175323,24.959755,25478095
2018-10-15,26.441559,27.519480,26.298700,27.077923,25.820438,18916608
2018-10-16,27.253246,27.597403,26.370129,26.818180,25.572758,18135073
2018-10-17,27.363636,27.363636,24.759741,25.857141,24.656347,28726474
2018-10-18,25.597403,25.623377,23.272726,23.272726,22.191952,31580578
2018-10-19,22.668831,25.058441,22.012987,24.870129,23.715172,33389530
2018-10-22,25.590908,26.740259,25.331167,25.785713,24.588238,34137934
2018-10-23,25.961039,26.279221,25.064936,25.305195,24.130033,25436557
2018-10-24,25.097403,25.649349,22.993505,23.532467,22.439631,41099118
2018-10-25,22.974026,23.240259,21.922077,23.045454,21.975233,34258370
2018-10-26,23.500000,23.896103,22.376623,22.766233,21.708981,22744369
2018-10-29,22.954544,22.954544,21.623377,22.240259,21.207432,18672090
2018-10-30,22.318180,23.298700,21.785713,23.097403,22.024773,23276427
2018-10-31,23.246754,23.551949,22.733767,23.220779,22.142418,19409516
2018-11-01,23.318180,24.188311,23.318180,23.642857,22.544893,26390354
2018-11-02,24.350649,24.974026,24.350649,24.974026,23.814245,28913424
2018-11-05,24.662336,25.519480,24.350649,24.909090,23.752325,20070017
2018-11-06,27.402597,27.402597,27.123377,27.402597,26.130035,41025133
2018-11-07,28.000000,28.727272,27.564936,27.629869,26.346750,41650507
2018-11-08,28.084415,29.435064,27.662336,28.844154,27.504646,35945420
2018-11-09,28.311687,28.311687,27.532467,27.662336,26.377712,31064071
2018-11-12,27.896103,28.103895,27.155844,28.025974,26.724464,30877426
2018-11-13,27.597403,28.551949,27.474026,28.318180,27.003098,25243087
2018-11-14,28.097403,28.506493,27.831167,28.000000,26.699694,16927056
2018-11-15,27.792208,28.441559,27.727272,28.298700,26.984524,15810985
2018-11-16,28.493505,28.551949,27.292208,28.116882,26.811146,22965431
2018-11-19,27.876623,28.071428,27.558441,27.662336,26.377712,13126037
2018-11-20,27.584415,28.019480,27.331167,27.948051,26.650158,17201587
2018-11-21,27.597403,30.064936,27.500000,29.616882,28.241489,40167653
2018-11-22,29.551949,29.896103,29.389610,29.629869,28.253870,18609760
2018-11-23,29.597403,29.629869,28.051949,28.051949,26.749231,21318303
2018-11-26,28.051949,28.409090,27.662336,27.987013,26.687309,12594715
2018-11-27,28.246754,28.298700,27.506493,27.857141,26.563469,12910747
2018-11-28,27.889610,28.389610,27.402597,28.162336,26.854492,14107861
2018-11-29,28.246754,28.701298,27.649349,27.662336,26.377712,14321039
2018-11-30,27.402597,27.857141,27.370129,27.694805,26.408672,11923825
2018-12-03,28.506493,29.064936,28.090908,28.610390,27.281738,24405938
2018-12-04,28.493505,28.954544,28.396103,28.831167,27.492262,12818998
2018-12-05,28.525974,29.376623,28.240259,29.097403,27.746136,17658373
2018-12-06,28.772726,29.123377,27.519480,27.519480,26.241489,22795093
2018-12-07,27.597403,27.785713,25.974026,27.246754,25.981426,22172210
2018-12-10,26.850649,26.948051,26.162336,26.181818,24.965946,16333591
2018-12-11,26.285713,26.915585,26.285713,26.720779,25.479879,11766807
2018-12-12,26.740259,26.850649,25.915585,26.162336,24.947371,13562609
2018-12-13,26.266233,26.811687,26.038961,26.512987,25.281738,13581492
2018-12-14,26.350649,26.357141,25.142857,25.389610,24.210529,19558483
2018-12-17,25.246754,25.370129,24.597403,25.051949,23.888548,11232743
2018-12-18,25.051949,25.837662,24.837662,25.253246,24.080500,11696963
2018-12-19,25.694805,25.824675,24.480518,24.662336,23.517031,12221179
2018-12-20,24.675323,24.967531,24.441559,24.681818,23.535606,8356603
2018-12-21,24.512987,24.590908,23.746754,24.201298,23.077402,13437444
2018-12-24,24.110390,25.181818,24.090908,25.155844,23.987619,13789352
2018-12-25,24.948051,25.876623,24.857141,25.798700,24.600620,17969004
2018-12-26,25.720779,25.889610,25.344154,25.376623,24.198145,9672889
2018-12-27,25.909090,25.993505,24.337662,24.629869,23.486071,15065213
2018-12-28,24.597403,25.409090,24.448051,25.168831,24.000002,11644027
2019-01-02,25.155844,25.376623,23.389610,23.422077,22.334366,24700806
2019-01-03,23.493505,23.811687,23.259741,23.435064,22.346754,15774791
2019-01-04,23.701298,24.454544,23.474026,24.435064,23.300312,18124475
2019-01-07,24.642857,24.727272,24.058441,24.707792,23.560375,14638696
2019-01-08,24.558441,25.259741,24.545454,24.870129,23.715172,12207372
2019-01-09,24.967531,25.649349,24.883116,24.967531,23.808052,15809465
2019-01-10,24.805195,24.974026,24.090908,24.253246,23.126938,15375129
2019-01-11,24.266233,24.512987,24.090908,24.467531,23.331272,8351572
2019-01-14,24.480518,24.480518,22.655844,22.922077,21.857588,30648682
2019-01-15,22.896103,23.720779,22.779221,23.694805,22.594429,16534490
2019-01-16,23.837662,24.740259,23.707792,24.324675,23.195049,19358944
2019-01-17,24.285713,24.480518,23.701298,24.194805,23.071209,13080408
2019-01-18,24.344154,24.967531,24.090908,24.727272,23.578949,14960636
2019-01-21,24.824675,25.389610,24.538961,24.798700,23.647060,15407188
2019-01-22,24.753246,24.850649,23.922077,24.227272,23.102171,12310545
2019-01-23,24.064936,24.188311,23.720779,24.032467,22.916410,8211877
2019-01-24,24.064936,24.220779,23.357141,23.961039,22.848301,12558626
2019-01-25,24.012987,24.136362,23.811687,23.922077,22.811148,9390867
2019-01-28,24.136362,24.344154,23.668831,23.922077,22.811148,10028751
2019-01-29,23.941559,24.253246,23.311687,23.538961,22.445824,14172814
2019-01-30,23.538961,23.649349,22.558441,22.655844,21.603716,21480536
2019-01-31,22.772726,22.805195,22.051949,22.272726,21.238392,15791669
2019-02-01,22.487013,23.961039,22.370129,23.857141,22.749228,23639639
2019-02-11,23.636362,24.649349,23.311687,24.487013,23.349850,22759362
2019-02-12,24.610390,25.649349,24.532467,25.272726,24.099072,26179781
2019-02-13,25.519480,25.649349,25.129869,25.409090,24.229105,24934055
2019-02-14,25.422077,26.051949,25.331167,25.733767,24.538702,16026274
2019-02-15,25.519480,25.824675,25.389610,25.480518,24.297218,14040728
2019-02-18,25.844154,26.792208,25.844154,26.642857,25.405577,21168394
2019-02-19,26.889610,27.090908,25.948051,26.201298,24.984524,18861097
2019-02-20,26.006493,26.331167,25.538961,25.909090,24.705885,15206129
2019-02-21,25.818180,26.487013,25.779221,25.883116,24.681116,16877708
2019-02-22,25.759741,26.097403,25.103895,25.811687,24.613005,20197072
2019-02-25,26.168831,27.694805,26.006493,27.545454,26.266256,28258431
2019-02-26,27.792208,29.870129,27.792208,28.331167,27.015484,38656604
2019-02-27,28.525974,29.090908,27.883116,28.259741,26.947372,26508548
2019-02-28,28.642857,29.344154,28.571428,28.857141,27.517029,23443527
2019-03-01,29.233767,29.980518,28.909090,29.844154,28.458208,27654793
2019-03-04,30.175323,30.707792,29.610390,29.857141,28.470589,32866085
2019-03-05,29.500000,30.058441,29.402597,29.863636,28.476784,19401053
2019-03-06,29.844154,29.980518,28.909090,29.220779,27.863781,27823041
2019-03-07,29.545454,30.051949,28.785713,29.214285,27.857588,27289328
2019-03-08,28.571428,29.967531,28.246754,28.662336,27.331274,29498855
2019-03-11,28.766233,30.610390,28.766233,30.376623,28.965948,31078187
2019-03-12,30.584415,30.740259,29.876623,30.383116,28.972137,28037146
2019-03-13,30.487013,32.376621,30.201298,31.766233,30.291025,37757522
2019-03-14,31.493505,31.993505,30.207792,30.948051,29.510839,26432946
2019-03-15,31.012987,32.376621,31.012987,31.811687,30.334370,22305721
2019-03-18,31.701298,33.636364,31.694805,33.097401,31.560373,30680508
2019-03-19,32.857143,33.344154,32.720779,33.116882,31.578949,16555891
2019-03-20,33.051949,33.233765,31.564936,32.292206,30.792574,21496858
2019-03-21,31.987013,32.415585,31.857141,32.142857,30.650158,12500226
2019-03-22,32.077923,32.318180,31.480518,32.149349,30.656351,14261042
2019-03-25,31.753246,32.662338,31.376623,31.428572,29.969046,19596949
2019-03-26,31.753246,32.032467,31.168831,31.422077,29.962852,14356571
2019-03-27,31.688311,32.558441,31.363636,32.389610,30.885452,21260659
2019-03-28,32.435062,32.435062,31.480518,31.538961,30.074306,13867960
2019-03-29,31.545454,33.357143,31.383116,33.181816,31.640873,25843080
2019-04-01,34.045452,34.415585,33.253246,33.512985,31.956663,27077763
2019-04-02,30.487013,31.168831,30.162336,30.162336,28.761612,55433478
2019-04-03,30.519480,31.279221,30.344154,31.142857,29.696600,72407915
2019-04-04,31.298700,31.298700,28.701298,29.668831,28.291025,75476759
2019-04-08,30.038961,30.038961,29.000000,29.493505,28.123840,47125855
2019-04-09,29.188311,29.805195,29.064936,29.707792,28.328180,26718536
2019-04-10,29.597403,30.454544,29.415585,29.876623,28.489168,30274750
2019-04-11,29.746754,29.974026,28.870129,29.025974,27.678022,31051355
2019-04-12,29.032467,29.188311,28.311687,28.603895,27.275545,22836684
2019-04-15,28.915585,29.110390,28.636362,28.740259,27.405577,18831454
2019-04-16,28.623377,29.512987,28.610390,29.500000,28.130033,25577336
2019-04-17,29.305195,29.480518,29.032467,29.194805,27.839014,18090292
2019-04-18,29.168831,29.428572,29.025974,29.240259,27.882359,11563921
2019-04-19,29.279221,29.318180,28.759741,28.928572,27.585142,15055830
2019-04-22,29.032467,29.142857,28.766233,29.077923,27.727558,14647803
2019-04-23,29.480518,29.480518,28.961039,29.220779,27.863781,14990122
2019-04-24,29.233767,29.337662,28.811687,29.214285,27.857588,11906163
2019-04-25,29.123377,29.538961,28.870129,28.870129,27.529413,16002310
2019-04-26,29.025974,29.402597,28.785713,29.090908,27.739939,14328842
2019-05-06,27.136362,27.142857,25.967531,26.090908,24.879259,27750766
2019-05-07,26.396103,26.909090,25.876623,26.337662,25.114555,18489752
2019-05-08,25.675323,26.584415,25.584415,26.032467,24.823530,12555070
2019-05-09,25.844154,26.058441,25.519480,25.629869,24.439629,11476488
2019-05-10,25.798700,26.220779,25.487013,26.155844,24.941177,19355924
2019-05-13,26.025974,26.084415,25.857141,25.948051,24.743038,10052157
2019-05-14,26.090908,26.129869,25.720779,26.038961,24.829723,13418722
2019-05-15,26.272726,26.785713,26.058441,26.772726,25.529415,19586178
2019-05-16,26.818180,29.448051,26.506493,29.448051,28.080496,46875527
2019-05-17,29.220779,29.220779,27.850649,27.954544,26.656347,33536689
2019-05-20,27.954544,28.441559,27.000000,27.779221,26.489166,20662788
2019-05-21,27.876623,28.383116,27.649349,27.733767,26.445824,20039031
2019-05-22,27.733767,27.740259,26.870129,27.129869,25.869970,18833346
2019-05-23,26.980518,26.980518,25.636362,25.792208,24.594431,21258320
2019-05-24,25.909090,26.220779,25.649349,25.876623,24.674925,11554738
2019-05-27,26.038961,26.441559,25.564936,26.331167,25.108362,12833590
2019-05-28,26.298700,27.077923,26.149349,27.077923,25.820438,15445721
2019-05-29,26.525974,26.727272,26.428572,26.525974,25.294121,10619561
2019-05-30,26.253246,26.253246,25.922077,26.162336,24.947371,8162502
2019-05-31,26.227272,26.629869,25.993505,26.175323,24.959755,8667424
2019-06-03,26.363636,26.590908,26.045454,26.214285,24.996906,9854775
2019-06-04,26.038961,26.337662,25.876623,25.961039,24.755419,9610530
2019-06-05,26.240259,26.272726,23.383116,24.077923,22.959757,27327917
2019-06-06,24.110390,24.707792,24.110390,24.305195,23.176476,12077220
2019-06-10,24.350649,24.357141,23.571428,23.701298,22.600620,16945793
2019-06-11,23.642857,24.675323,23.558441,24.551949,23.411768,14277209
2019-06-12,24.610390,24.805195,24.311687,24.532467,23.393194,10598487
2019-06-13,24.467531,24.512987,23.902597,24.279221,23.151705,10829976
2019-06-14,24.636362,25.162336,24.448051,24.545454,23.405577,13950735
2019-06-17,24.720779,25.129869,24.461039,24.902597,23.746134,9715632
2019-06-18,24.889610,26.136362,24.493505,25.772726,24.575853,19230280
2019-06-19,26.376623,26.733767,25.974026,26.038961,24.829723,15539628
2019-06-20,25.896103,26.870129,25.896103,26.629869,25.393192,13078600
2019-06-21,27.233767,27.519480,26.922077,27.272726,26.006193,17768717
2019-06-24,26.948051,27.129869,26.577923,26.850649,26.081886,8844266
2019-06-25,26.694805,27.597403,26.383116,27.493505,26.706335,16404779
2019-06-26,27.266233,27.961039,27.006493,27.551949,26.763107,11568022
2019-06-27,27.474026,28.149349,27.474026,27.805195,27.009100,9457033
2019-06-28,27.896103,28.298700,27.662336,27.987013,27.185715,10677942
2019-07-01,28.980518,29.097403,28.571428,28.863636,28.037241,24827836
2019-07-02,28.701298,29.162336,28.577923,28.889610,28.062469,24877030
2019-07-03,29.162336,29.467531,28.902597,29.064936,28.232775,23640503
2019-07-04,28.967531,29.415585,28.753246,29.064936,28.232775,16212423
2019-07-05,28.675323,29.285713,28.675323,29.084415,28.251696,15912562
2019-07-08,29.084415,29.084415,28.376623,28.467531,27.652473,20229635
2019-07-09,28.766233,28.857141,28.512987,28.675323,27.854319,9543013
2019-07-10,28.948051,29.058441,28.493505,28.571428,27.753397,8686779
2019-07-11,28.857141,28.896103,28.376623,28.564936,27.747091,11048663
2019-07-12,28.623377,28.714285,28.376623,28.512987,27.696630,7440080
2019-07-15,28.584415,29.181818,28.441559,29.110390,28.276928,20936109
2019-07-16,29.142857,29.753246,29.090908,29.389610,28.548155,18688714
2019-07-17,29.279221,29.610390,29.097403,29.590908,28.743687,16674654
2019-07-18,29.590908,29.772726,29.396103,29.740259,28.888763,14145522
2019-07-19,29.746754,29.850649,29.577923,29.694805,28.844610,12245979
2019-07-22,29.694805,30.227272,29.545454,29.779221,28.926609,13386186
2019-07-23,30.019480,30.564936,29.967531,30.512987,29.639368,23318615
2019-07-24,30.519480,30.629869,30.331167,30.519480,29.645676,11397378
2019-07-25,30.519480,30.629869,30.409090,30.532467,29.658291,6920251
2019-07-26,30.577923,30.889610,30.415585,30.564936,29.689827,10945275
2019-07-29,30.668831,30.733767,30.376623,30.461039,29.588905,9219631
2019-07-30,30.577923,30.831167,30.441559,30.577923,29.702442,9193185
2019-07-31,30.616882,30.844154,30.129869,30.487013,29.614138,11870712
2019-08-01,30.519480,30.519480,29.025974,29.551949,28.705843,22737376
2019-08-02,29.025974,29.701298,28.935064,29.350649,28.510309,10305775
2019-08-05,29.415585,29.441559,28.467531,28.467531,27.652473,11506815
2019-08-06,27.980518,28.435064,27.545454,28.077923,27.274021,11960613
2019-08-07,28.305195,29.487013,28.279221,29.032467,28.201235,13213159
2019-08-08,29.168831,30.597403,29.071428,30.376623,29.506908,19848297
2019-08-09,30.500000,30.798700,30.201298,30.493505,29.620443,13380365
2019-08-12,30.571428,30.766233,30.233767,30.409090,29.538445,10350711
2019-08-13,30.448051,30.811687,30.168831,30.480518,29.607830,9703171
2019-08-14,30.714285,32.000000,30.454544,31.701298,30.793655,20548568
2019-08-15,31.168831,31.474026,30.883116,31.389610,30.490892,14307784
2019-08-16,31.298700,32.305195,31.201298,31.636362,30.730579,16178687
2019-08-19,31.876623,32.649349,31.733767,32.415585,31.487492,19191027
2019-08-20,32.435062,32.584415,31.597403,31.610390,30.705353,13952379
2019-08-21,31.500000,31.948051,30.805195,31.051949,30.162899,17164413
2019-08-22,30.974026,31.525974,30.740259,31.129869,30.238588,13465683
2019-08-23,31.279221,32.961037,30.974026,32.493507,31.563181,23474224
2019-08-26,31.948051,32.590908,31.948051,32.175323,31.254110,14087707
2019-08-27,32.435062,32.857143,31.987013,32.298702,31.373955,21999349
2019-08-28,32.428570,32.461037,29.610390,31.038961,30.150282,31661343
2019-08-29,30.915585,31.525974,30.701298,31.188311,30.295355,12757740
2019-08-30,31.363636,31.785713,30.844154,31.032467,30.143972,14768547
2019-09-02,31.285713,33.883118,31.285713,33.409088,32.452553,26507859
2019-09-03,33.266232,33.363636,32.720779,33.058441,32.111942,16736482
2019-09-04,33.181816,33.311687,32.467533,33.084415,32.137173,13661002
2019-09-05,33.123375,34.071426,32.935062,33.240257,32.288548,15804541
2019-09-06,33.493507,34.448051,32.922077,34.279221,33.297768,17123829
2019-09-09,34.227272,34.603897,33.883118,34.305195,33.322998,14947592
2019-09-10,34.435062,34.467533,33.707790,33.889610,32.919315,9734296
2019-09-11,34.129871,34.129871,32.928570,32.987011,32.042557,14067385
2019-09-12,33.181816,33.642857,32.987011,33.525974,32.566090,8175100
2019-09-16,33.590908,33.662338,32.902596,33.506493,32.547165,7946846
2019-09-17,33.344154,33.409088,32.844154,33.051949,32.105637,8904050
2019-09-18,32.974026,33.571426,32.792206,33.116882,32.168709,7550191
2019-09-19,33.376621,33.980518,32.798702,33.863636,32.894081,13167940
2019-09-20,33.857143,34.142857,33.571426,33.785713,32.818394,8951635
2019-09-23,33.246754,33.545452,32.259739,32.525974,31.594719,15882255
2019-09-24,32.844154,32.844154,30.844154,31.623377,30.717964,38115154
2019-09-25,31.629869,32.435062,31.558441,31.603895,30.699043,16636350
2019-09-26,31.954544,32.025974,31.090908,31.136362,30.244894,13389787
2019-09-27,31.136362,31.493505,30.318180,31.129869,30.238588,10182158
2019-09-30,31.168831,31.415585,30.532467,30.811687,29.929516,8622632
2019-10-08,30.551949,31.071428,29.954544,30.422077,29.551060,11180406
2019-10-09,30.779221,31.136362,30.019480,30.883116,29.998899,13844482
2019-10-10,31.077923,32.545452,30.538961,32.402596,31.474871,23626761
2019-10-11,32.246754,32.824677,31.915585,32.467533,31.537952,14994685
2019-10-14,32.642857,33.207790,32.357143,32.428570,31.500103,10529323
2019-10-15,32.415585,32.870129,32.077923,32.077923,31.159496,11385709
2019-10-16,32.337662,32.753246,32.045452,32.220779,31.298264,11831100
2019-10-17,32.162338,32.532467,31.889610,32.467533,31.537952,7618735
2019-10-18,32.474026,34.012985,32.344154,33.032467,32.086712,23496614
2019-10-21,33.097401,33.246754,31.480518,32.240257,31.317184,15968923
2019-10-22,32.337662,32.694805,32.051949,32.636364,31.701950,10736944
2019-10-23,32.623375,32.779221,31.370129,31.681818,30.774733,14423492
2019-10-24,31.474026,31.662336,30.902597,30.909090,30.024130,13824727
2019-10-25,30.941559,31.396103,30.766233,31.298700,30.402586,8940055
2019-10-28,31.103895,31.642857,31.045454,31.610390,30.705353,10404169
2019-10-29,31.610390,31.935064,31.272726,31.350649,30.453047,9141412
2019-10-30,31.305195,31.603895,30.779221,31.279221,30.383661,11229692
2019-10-31,31.279221,31.870129,31.175323,31.558441,30.654890,9594318
2019-11-01,31.590908,31.610390,30.525974,31.253246,30.358433,12630157
2019-11-04,31.428572,32.266232,31.298700,31.720779,30.812578,16063176
2019-11-05,31.733767,31.948051,31.461039,31.779221,30.869345,9180685
2019-11-06,31.629869,32.194805,31.350649,31.519480,30.617044,10775204
2019-11-07,31.623377,31.766233,31.233767,31.487013,30.585506,7633579
2019-11-08,31.675323,32.051949,31.370129,31.571428,30.667505,13606107
2019-11-11,31.175323,31.500000,30.844154,30.844154,29.961054,12201915
2019-11-12,30.844154,31.116882,30.357141,30.603895,29.727673,8460892
2019-11-13,30.733767,31.006493,30.538961,30.818180,29.935823,10583919
2019-11-14,30.974026,31.090908,30.662336,30.772726,29.891668,6258056
2019-11-15,30.902597,31.006493,30.389610,30.389610,29.519524,8827437
2019-11-18,30.422077,30.909090,29.889610,30.909090,30.024130,9218383
2019-11-19,30.974026,31.474026,30.733767,31.233767,30.339512,11096100
2019-11-20,31.168831,31.207792,30.610390,30.733767,29.853827,9384318
2019-11-21,30.525974,30.746754,30.136362,30.194805,29.330296,9760064
2019-11-22,30.389610,30.616882,29.363636,29.480518,28.636459,13979728
2019-11-25,29.448051,29.662336,28.785713,29.025974,28.194929,9610319
2019-11-26,29.129869,29.350649,28.863636,29.272726,28.434616,9218295
2019-11-27,29.272726,29.272726,28.805195,28.954544,28.125544,7866851
2019-11-28,29.123377,29.506493,28.857141,29.071428,28.239082,5867128
2019-11-29,29.220779,29.259741,28.448051,28.766233,27.942625,11003466
2019-12-02,28.766233,28.993505,28.279221,28.474026,27.658783,11631718
2019-12-03,28.766233,28.766233,27.857141,28.357141,27.545248,10514320
2019-12-04,28.506493,29.006493,28.331167,28.818180,27.993084,12670610
2019-12-05,29.051949,30.285713,28.909090,29.792208,28.939226,18279076
2019-12-06,29.935064,29.987013,29.441559,29.636362,28.787842,7859450
2019-12-09,29.805195,30.162336,29.642857,29.857141,29.002298,10178050
2019-12-10,29.616882,31.253246,29.337662,31.006493,30.118742,21011459
2019-12-11,31.162336,31.746754,30.753246,31.415585,30.516123,13237849
2019-12-12,31.577923,32.396103,31.480518,31.831167,30.919806,15721150
2019-12-13,32.155846,32.383118,31.519480,32.233765,31.310877,12596154
2019-12-16,31.785713,32.097401,31.350649,31.902597,30.989191,13824607
2019-12-17,31.818180,32.396103,31.746754,31.850649,30.938730,13091305
2019-12-18,31.941559,31.941559,31.272726,31.415585,30.516123,14012193
2019-12-19,31.337662,31.668831,31.103895,31.435064,30.535044,9262248
2019-12-20,31.435064,31.915585,31.370129,31.707792,30.799965,10277319
2019-12-23,31.701298,32.428570,31.506493,31.558441,30.654890,10614671
2019-12-24,31.461039,31.818180,31.058441,31.389610,30.490892,8611319
2019-12-25,31.103895,32.590908,31.058441,32.487011,31.556875,18399216
2019-12-26,32.480518,32.577923,32.038960,32.435062,31.506409,10023541
2019-12-27,32.467533,32.902596,31.616882,31.694805,30.787348,13408136
2019-12-30,31.694805,31.701298,31.123377,31.409090,30.509813,9773770
2019-12-31,31.487013,32.662338,31.305195,32.246754,31.323494,17787098
2020-01-02,31.948051,32.857143,31.597403,32.857143,31.916407,19351330
2020-01-03,32.766232,34.240257,32.538960,33.753246,32.786858,25653156
2020-01-06,34.220779,37.012985,34.194805,36.396103,35.354046,33163661
2020-01-07,36.681816,37.266232,36.331169,36.675323,35.625271,18866658
2020-01-08,36.357143,37.623375,36.162338,36.935062,35.877571,16003946
2020-01-09,37.000000,38.779221,37.000000,37.974026,36.886791,16449366
2020-01-10,37.987011,38.766232,37.532467,37.792206,36.710175,15485497
2020-01-13,37.844154,38.629871,37.305195,37.967533,36.880482,14867554
2020-01-14,37.896103,38.512985,37.402596,37.662338,36.584026,14339528
2020-01-15,37.532467,38.266232,36.935062,37.987011,36.899399,13121075
2020-01-16,38.116882,38.311687,37.402596,37.993507,36.905712,8869292
2020-01-17,38.155846,38.753246,37.603897,38.311687,37.214783,12796081
2020-01-20,38.961037,39.935062,38.116882,39.285713,38.160923,20822165
2020-01-21,38.967533,40.824677,38.961037,40.616882,39.453976,28200024
2020-01-22,40.551949,40.779221,39.155846,40.266232,39.113365,20295281
2020-01-23,40.259739,40.792206,38.110390,38.636364,37.530163,21529725
2020-02-03,36.376621,41.318180,36.363636,38.331169,37.233707,48274911
2020-02-04,39.227272,40.292206,37.012985,39.733765,38.596142,38418101
2020-02-05,39.590908,41.883118,38.902596,41.870129,40.671337,37164681
2020-02-06,41.227272,44.474026,40.506493,42.616882,41.396713,51670170
2020-02-07,42.077923,42.987011,40.616882,40.896103,39.725204,33285974
2020-02-10,41.753246,42.863636,40.357143,40.857143,39.687355,27066696
2020-02-11,40.714287,40.714287,39.649349,40.116882,38.968292,23653877
2020-02-12,40.876621,40.876621,40.071426,40.590908,39.428749,20384818
2020-02-13,40.649349,40.740257,39.155846,39.694805,38.558296,24120345
2020-02-14,40.038960,41.493507,39.746754,40.181816,39.031368,29338050
2020-02-17,40.571426,40.831169,40.019482,40.564934,39.403515,21385584
2020-02-18,40.772728,40.772728,39.649349,39.974026,38.829529,20054419
2020-02-19,39.863636,40.194805,39.123375,39.285713,38.160923,17774048
2020-02-20,38.954544,39.811687,38.688313,39.480518,38.350147,22872891
2020-02-21,39.480518,39.714287,38.649349,39.253246,38.129383,27831588
2020-02-24,39.688313,40.961037,39.688313,40.772728,39.605362,32079732
2020-02-25,40.389610,41.792206,40.019482,41.331169,40.147812,33798395
2020-02-26,40.694805,41.298702,37.662338,38.376621,37.277855,31853946
2020-02-27,38.798702,39.870129,38.558441,39.129871,38.009541,22156686
2020-02-28,38.824677,39.857143,38.246754,38.948051,37.832928,20631843
2020-03-02,39.051949,40.123375,38.506493,39.863636,38.722294,20472475
2020-03-03,40.909088,42.194805,40.266232,40.779221,39.611668,36587889
2020-03-04,40.915585,41.642857,39.909088,41.136364,39.958584,19714695
2020-03-05,41.324677,42.987011,41.038960,42.519482,41.302101,28022936
2020-03-06,42.779221,44.149349,42.525974,42.857143,41.630093,23455185
2020-03-09,42.850651,44.012985,41.948051,41.987011,40.784874,25795660
2020-03-10,41.071426,43.344154,41.071426,42.844154,41.617481,27176367
2020-03-11,42.922077,43.668831,41.662338,41.863636,40.665031,14636950
2020-03-12,41.558441,42.012985,39.883118,39.967533,38.823219,20668537
2020-03-13,37.298702,40.662338,36.532467,39.564934,38.432148,22094828
2020-03-16,39.610390,40.233765,37.142857,37.506493,36.432644,18927174
2020-03-17,38.214287,38.584415,35.714287,37.590908,36.514637,22458694
2020-03-18,39.045452,40.168831,38.383118,38.688313,37.580624,25615645
2020-03-19,38.707790,39.149349,37.058441,38.123375,37.031864,18928090
2020-03-20,38.636364,39.285713,37.818180,38.896103,37.782467,13932458
2020-03-23,38.733765,40.357143,38.311687,39.389610,38.261845,22222449
2020-03-24,39.194805,41.409088,39.194805,41.259739,40.078426,24790431
2020-03-25,41.681816,43.305195,41.090908,42.844154,41.617481,27759397
2020-03-26,42.175323,43.733765,42.006493,43.331169,42.090549,18760686
2020-03-27,43.571426,44.922077,43.474026,43.655846,42.405930,21241609
2020-03-30,43.246754,44.194805,42.337662,42.909088,41.680553,14443587
2020-03-31,43.116882,44.077923,42.597401,43.649349,42.399624,12575267
2020-04-01,43.837662,43.889610,42.649349,42.662338,41.440872,11200968
2020-04-02,42.337662,42.954544,41.305195,42.857143,41.630093,13193457
2020-04-03,42.922077,44.064934,42.857143,43.428570,42.185162,9954613
2020-04-07,42.811687,45.240257,42.727272,45.162338,43.869293,26447695
2020-04-08,44.714287,45.032467,43.571426,44.551949,43.276379,18142408
2020-04-09,44.675323,48.155846,44.422077,47.500000,46.140022,21934176
2020-04-10,47.194805,50.357143,47.194805,47.889610,46.518478,27934970
2020-04-13,48.759739,51.266232,48.246754,50.668831,49.218124,23304512
2020-04-14,50.811687,51.623375,49.876621,51.194805,49.729042,19391498
