Date,Close/Last,Volume,Open,High,Low
01/30/2023,$140.49,680776,$142.48,$143.02,$139.50
01/27/2023,$143.66,436756,$141.48,$143.94,$140.9573
01/26/2023,$142.54,531350,$143.00,$143.89,$140.33
01/25/2023,$142.73,580686,$143.05,$144.69,$141.625
01/24/2023,$143.85,504196,$143.28,$144.37,$140.70
01/23/2023,$143.73,725093,$142.33,$144.93,$141.7914
01/20/2023,$142.79,1125456,$141.00,$143.41,$139.05
01/19/2023,$139.94,1040429,$143.00,$144.1082,$139.66
01/18/2023,$143.09,725004,$145.83,$147.68,$142.82
01/17/2023,$143.20,1160267,$145.00,$145.50,$140.91
01/13/2023,$145.05,1287144,$149.50,$150.635,$142.09
01/12/2023,$149.41,416363,$149.35,$149.92,$146.25
01/11/2023,$149.61,750151,$153.62,$153.99,$146.775
01/10/2023,$153.67,678381,$150.03,$154.24,$149.31
01/09/2023,$148.76,567980,$152.22,$153.20,$148.5671
01/06/2023,$150.09,1068059,$148.50,$156.275,$145.23
01/05/2023,$145.67,856607,$145.10,$146.40,$143.60
01/04/2023,$146.13,938885,$149.97,$150.575,$145.755
01/03/2023,$148.65,739013,$152.94,$155.295,$148.50
12/30/2022,$150.22,934864,$150.45,$151.00,$146.00
12/29/2022,$153.11,573620,$152.97,$156.244,$152.70
12/28/2022,$151.70,959993,$157.85,$159.2609,$151.70
12/27/2022,$159.86,1286314,$175.76,$176.67,$159.47
12/23/2022,$175.97,760325,$179.68,$179.98,$173.1059
12/22/2022,$179.88,777579,$177.23,$180.40,$174.11
12/21/2022,$178.15,819377,$172.60,$178.62,$170.99
12/20/2022,$172.70,679973,$166.25,$174.99,$165.50
12/19/2022,$168.56,927910,$175.96,$177.75,$167.70
12/16/2022,$175.25,883273,$178.70,$183.64,$174.84
12/15/2022,$182.04,1579555,$186.29,$188.985,$179.2271
12/14/2022,$186.05,2011143,$176.89,$188.815,$174.33
12/13/2022,$178.24,2030524,$174.25,$183.44,$172.61
12/12/2022,$166.62,1111932,$171.19,$171.28,$164.81
12/09/2022,$170.30,819831,$171.72,$173.00,$169.29
12/08/2022,$171.81,1158855,$163.23,$171.90,$162.385
12/07/2022,$162.63,600261,$159.56,$165.97,$159.51
12/06/2022,$161.62,1167163,$166.00,$166.00,$158.36
12/05/2022,$166.71,989990,$168.46,$171.36,$165.36
12/02/2022,$169.74,721431,$167.11,$169.89,$166.7002
12/01/2022,$169.47,759284,$167.51,$170.38,$165.17
11/30/2022,$167.02,1062102,$164.31,$167.2925,$163.20
11/29/2022,$163.61,935658,$162.11,$165.51,$159.42
11/28/2022,$161.49,1215122,$157.00,$166.41,$156.51
11/25/2022,$154.85,348316,$155.21,$157.12,$154.11
11/23/2022,$156.23,606620,$157.50,$158.76,$155.09
11/22/2022,$158.73,1032707,$154.98,$159.13,$151.50
11/21/2022,$158.41,800276,$163.09,$165.035,$158.12
11/18/2022,$166.39,647301,$165.77,$167.065,$164.545
11/17/2022,$166.26,557079,$162.51,$166.34,$159.37
11/16/2022,$164.90,864346,$163.90,$167.08,$163.31
11/15/2022,$163.73,940335,$161.00,$164.81,$160.30
11/14/2022,$160.37,1267815,$152.03,$161.74,$152.03
11/11/2022,$154.51,1481044,$152.39,$155.015,$146.79
11/10/2022,$156.92,1807422,$152.26,$157.25,$152.00
11/09/2022,$159.58,810785,$158.55,$162.03,$158.55
11/08/2022,$160.94,895767,$157.28,$163.34,$156.59
11/07/2022,$160.72,2009791,$152.77,$161.54,$150.2506
11/04/2022,$154.31,2179215,$156.29,$156.80,$147.35
11/03/2022,$145.25,1120103,$134.50,$145.49,$133.95
11/02/2022,$141.52,591478,$143.90,$145.68,$140.54
11/01/2022,$144.08,945240,$143.89,$150.00,$141.13
10/31/2022,$137.64,751585,$137.77,$141.00,$136.92
10/28/2022,$137.65,572305,$134.55,$138.66,$133.50
10/27/2022,$135.58,465372,$136.17,$136.45,$133.25
10/26/2022,$137.09,743799,$135.20,$140.7999,$134.98
10/25/2022,$135.27,707229,$133.98,$139.88,$133.74
10/24/2022,$134.99,778133,$130.63,$135.00,$128.32
10/21/2022,$131.64,1623083,$122.00,$131.85,$121.14
10/20/2022,$118.43,1083808,$122.63,$124.55,$118.31
10/19/2022,$122.66,1181363,$131.85,$132.335,$122.39
10/18/2022,$133.68,859389,$139.50,$139.50,$132.83
10/17/2022,$138.94,651637,$137.20,$139.56,$134.20
10/14/2022,$135.62,489847,$139.89,$140.45,$135.01
10/13/2022,$140.01,724341,$133.65,$142.09,$132.0978
10/12/2022,$136.65,1167273,$133.89,$140.4577,$133.46
10/11/2022,$129.49,641418,$134.30,$135.12,$127.49
10/10/2022,$135.29,615289,$134.73,$137.16,$133.10
10/07/2022,$134.71,767189,$136.45,$138.00,$134.34
10/06/2022,$137.53,591383,$135.63,$139.11,$135.63
